file,timestamp,variant,latency_mode,prefix_caching_enabled,concurrency,pp,tg,n,mean,median,std,min,max
result-20260510-0230-nooshared64-api-n3.json,2026-05-10 01:19:03Z,nooshared64,api,False,1,2048,32,3,3346.9146068803807,3343.871866330839,4.703358105799844,3343.3136082043425,3353.558346105962
result-20260509-2140-emptyout-api-n3.json,2026-05-09 23:29:56Z,emptyout,api,False,1,2048,32,3,3345.5564878925347,3355.934922704207,14.821328003400037,3324.5962935410093,3356.1382474323873
result-20260510-0215-abetaempty-api-n3.json,2026-05-10 01:09:59Z,abetaempty,api,False,1,2048,32,3,3339.6303556185394,3333.235400425842,11.773250664678871,3329.5145857567136,3356.1410806730623
result-20260509-1220-metanosync-api-n3.json,2026-05-09 19:15:44Z,metanosync,api,False,1,2048,32,3,3334.843642270322,3334.9470555273283,12.08844721876476,3319.986942784171,3349.5969284994662
result-20260509-1512-abeta-api-n3.json,2026-05-09 20:38:38Z,abeta,api,False,1,2048,32,3,3327.615567446981,3328.806695359447,9.124076032226489,3315.893051712076,3338.1469552694193
result-20260509-2150-directfq-api-n3.json,2026-05-09 23:38:12Z,directfq,api,False,1,2048,32,3,3327.549585748551,3322.460036653107,8.21587430797214,3321.0487396171598,3339.1399809753857
result-20260509-1342-kktv1k2-api-n3.json,2026-05-09 20:05:06Z,kktv1k2,api,False,1,2048,32,3,3321.042876179647,3326.811577436889,9.453341361650823,3307.7139069029677,3328.6031441990845
result-20260510-0530-norstd-api-n3.json,2026-05-10 03:21:44Z,norstd,api,False,1,2048,32,3,3320.87508731547,3320.273206651991,8.280533047308019,3311.0478912899357,3331.304164004484
result-20260508-192400-fusedo-qkgemm-alias-kpack2-n3.json,2026-05-09 02:28:11Z,fusedo-qkgemm-alias-kpack2,api,False,1,2048,32,3,3318.3182562658526,3313.2250553105623,7.479085098367267,3312.83680910508,3328.8929043819153
result-20260509-1212-fastpack-api-n3.json,2026-05-09 19:09:00Z,fastpack,api,False,1,2048,32,3,3317.9037704389825,3306.5319566605067,17.418737357152498,3304.665354217025,3342.5140004394166
result-20260509-1522-abetafold-api-n3.json,2026-05-09 20:45:53Z,abetafold,api,False,1,2048,32,3,3313.1474153018576,3310.7418050511137,4.237464913502619,3309.5969118078697,3319.10352904659
result-20260509-1240-metafallback-api-n3.json,2026-05-09 19:30:43Z,metafallback,api,False,1,2048,32,3,3309.495429724753,3316.311210332313,13.652610186182025,3290.443067605793,3321.732011236154
result-20260509-1330-kktalias-api-n3.json,2026-05-09 19:58:48Z,kktalias,api,False,1,2048,32,3,3309.2066419425823,3306.9083663817128,6.953885264781235,3302.0748843910887,3318.6366750549446
result-20260508-190000-fusedo-qkgemm-alias-n3.json,2026-05-09 02:04:44Z,fusedo-qkgemm-alias,api,False,1,2048,32,3,3309.202403894231,3311.3635961873965,6.926509124971274,3299.847647434273,3316.3959680610237
result-20260509-1838-vdkpack2-api-n3.json,2026-05-09 22:11:17Z,vdkpack2,api,False,1,2048,32,3,3306.524794731658,3316.7905708580324,14.963159266514163,3285.3667831667635,3317.4170301701784
result-20260509-034001-alias-kpack2-nobaro-api-n5.json,2026-05-09 10:44:59Z,alias-kpack2-nobaro,api,False,1,2048,32,5,3304.466540261601,3306.720614810342,6.022228087893515,3295.80124978002,3312.3023095631684
result-20260509-1754-pgkpack2-api-n3.json,2026-05-09 21:49:52Z,pgkpack2,api,False,1,2048,32,3,3304.1607809455422,3305.0163130874603,6.237692597423617,3296.1294458457955,3311.336583903371
result-20260509-1530-noinit-api-n3.json,2026-05-09 20:53:24Z,noinit,api,False,1,2048,32,3,3302.9849736624833,3300.363995987307,4.195944317280505,3299.684954926035,3308.905970074108
result-20260509-1202-nobaro2-api-n3.json,2026-05-09 19:02:02Z,nobaro2,api,False,1,2048,32,3,3302.703747246329,3305.1302242613797,3.7732196791160844,3297.3746932555878,3305.6063242220184
result-20260509-1943-noharg2-api-n3.json,2026-05-09 22:45:13Z,noharg2,api,False,1,2048,32,3,3301.3937632794627,3305.3693270525164,7.290295664766028,3291.167730010856,3307.6442327750165
result-20260508-194800-alias-kpack2-nographmem-n5.json,2026-05-09 02:51:23Z,alias-kpack2-nographmem,api,False,1,2048,32,5,3300.7450614768495,3299.8356861364387,9.219331071412519,3288.21318811257,3316.6239608565875
result-20260509-1848-statekpack2-api-n3.json,2026-05-09 22:18:15Z,statekpack2,api,False,1,2048,32,3,3299.9836434499825,3302.113167522668,4.911822812297648,3293.1928137903046,3304.6449490369737
result-20260509-1230-singlechunk-api-n3.json,2026-05-09 19:22:36Z,singlechunk,api,False,1,2048,32,3,3297.642786282646,3297.5329481627236,0.9017789186856437,3296.5973601613855,3298.798050523829
result-20260509-1322-preopsdense-api-n3.json,2026-05-09 19:51:58Z,preopsdense,api,False,1,2048,32,3,3294.9602255245754,3298.7834618766497,6.121230128059821,3286.322439400283,3299.7747752967935
result-20260509-022259-bdv128-api-n3.json,2026-05-09 09:28:13Z,bdv128,api,False,1,2048,32,3,3290.418327776346,3286.163633727916,9.288238495270285,3281.7832287294664,3303.308120871656
result-20260509-1420-metanobaro2-api-n3.json,2026-05-09 20:20:14Z,metanobaro2,api,False,1,2048,32,3,3287.758774158718,3288.801252688982,1.946428051736772,3285.0312252765257,3289.443844510648
result-20260509-1823-onreg96-api-n3.json,2026-05-09 22:03:57Z,onreg96,api,False,1,2048,32,3,3286.8000518682716,3295.995097194494,17.295362882066907,3262.5739092353283,3301.8311491749932
result-20260509-1811-onreg160-api-n3.json,2026-05-09 21:57:34Z,onreg160,api,False,1,2048,32,3,3285.0147291199996,3287.6937311927236,5.695874005162936,3277.0963465719524,3290.2541095953225
result-20260509-1918-norawdummy-api-n3.json,2026-05-09 22:32:00Z,norawdummy,api,False,1,2048,32,3,3283.1161467685583,3286.2116923665585,5.180316409871773,3275.8180074379707,3287.3187405011467
result-20260509-1434-cumsumfold-api-n3.json,2026-05-09 20:28:51Z,cumsumfold,api,False,1,2048,32,3,3281.6315507395884,3280.9508120513246,8.65208526138224,3271.3917350577362,3292.5521051097053
